Record ID,Seed Size (mm),Seed Weight (g),Germination Rate (%),Seed Purity (%),Seed Viability (%),Seed Coat Thickness (mm),Soil pH,Organic Matter (%),Temperature (°C),Rainfall (mm),Humidity (%),Fertilizer Amount (kg/ha),Irrigation (mm),Planting Density (plants/ha),Planting Depth (cm),Crop Yield (kg/ha),Field Size (ha),Harvest Date,Fertilizer Type_Urea,Pest Incidence_Low,Pest Incidence_Moderate,Disease Incidence_Low,Disease Incidence_Moderate,Crop Variety_Variety B,Crop Variety_Variety C
738,4.69,0.22,93.49,90.54,93.13,0.26,6.6,2.7,27.2,105.3,61.8,75.0,49.0,1184.0,2.7,3257.0,2.7,2024-08-08,False,True,False,False,True,True,False
739,5.11,0.27,93.36,98.61,94.86,0.26,6.3,2.7,26.1,121.9,73.7,108.0,58.0,1076.0,3.3,3249.0,3.5,2024-08-05,False,False,True,False,False,False,True
740,5.4,0.24,95.13,97.25,90.6,0.31,6.1,3.0,28.1,96.6,62.4,106.0,47.0,910.0,3.0,3388.0,2.7,2024-08-25,False,False,True,False,True,False,False
741,5.3,0.29,94.84,98.22,92.16,0.28,6.2,2.8,29.5,133.0,77.6,108.0,48.0,1028.0,2.6,3031.0,3.5,2024-08-12,True,False,True,False,False,False,True
742,4.94,0.26,92.25,92.77,94.76,0.3,6.4,2.8,24.5,126.2,77.9,122.0,58.0,981.0,2.5,3261.0,2.9,2024-08-05,True,True,False,True,False,False,True
743,5.41,0.26,86.06,91.35,91.56,0.31,6.7,2.9,29.4,102.1,66.2,84.0,47.0,1174.0,3.1,3738.0,3.2,2024-09-29,False,False,True,True,False,False,False
744,4.53,0.21,91.99,97.19,92.15,0.32,6.8,2.4,27.5,114.2,73.6,116.0,60.0,1004.0,2.9,3166.0,2.8,2024-09-10,False,False,True,False,False,True,False
745,5.19,0.29,90.13,91.8,92.85,0.3,6.3,2.2,27.4,90.5,70.8,118.0,45.0,1081.0,3.2,3655.0,3.2,2024-08-06,True,False,True,False,False,True,False
746,4.85,0.28,94.86,93.21,91.03,0.26,6.1,2.6,20.5,110.2,75.1,88.0,55.0,1124.0,2.7,3729.0,3.6,2024-08-06,False,False,True,True,False,True,False
747,4.9,0.22,91.78,99.21,96.4,0.27,6.7,2.4,25.9,134.0,70.3,119.0,54.0,1085.0,2.7,3836.0,3.9,2024-08-26,False,True,False,False,False,True,False
748,4.64,0.25,88.37,97.55,97.22,0.26,6.9,2.2,28.0,117.4,66.6,79.0,43.0,1099.0,3.1,3122.0,2.7,2024-09-16,False,False,True,False,False,True,False
749,4.57,0.27,94.25,90.58,95.6,0.26,6.9,2.9,27.0,145.6,76.2,120.0,51.0,992.0,2.7,3327.0,3.4,2024-09-29,False,True,False,True,False,False,False
750,4.67,0.23,91.08,92.33,95.89,0.34,6.7,2.7,25.8,119.3,63.7,124.0,45.0,927.0,3.3,3176.0,3.1,2024-09-08,True,True,False,False,True,False,True
751,4.53,0.21,87.25,90.54,96.57,0.33,6.4,2.9,22.1,109.5,63.0,107.0,48.0,1084.0,3.3,3546.0,3.4,2024-09-12,False,False,True,False,False,False,True
752,5.44,0.23,89.67,97.18,96.11,0.27,6.4,2.5,24.2,100.7,78.5,116.0,50.0,1104.0,3.4,3136.0,2.9,2024-08-09,False,True,False,True,False,False,True
753,5.04,0.28,85.47,99.84,94.55,0.29,6.3,2.2,27.9,147.3,68.3,127.0,56.0,1044.0,3.2,3435.0,3.3,2024-09-03,False,True,False,False,True,True,False
754,4.56,0.27,85.69,98.17,98.25,0.27,6.3,2.5,26.0,107.2,71.8,88.0,41.0,901.0,2.6,3792.0,3.9,2024-09-17,True,True,False,False,True,False,False
755,4.93,0.25,86.91,95.51,91.45,0.31,6.9,2.2,27.6,91.4,67.5,77.0,47.0,952.0,2.9,3418.0,3.0,2024-08-22,True,False,False,True,False,False,False
756,5.16,0.29,90.21,91.92,92.71,0.34,6.6,2.5,21.5,117.0,65.6,127.0,58.0,925.0,3.0,3225.0,3.1,2024-08-17,True,False,True,False,False,False,False
757,5.38,0.25,89.34,92.08,98.0,0.31,6.5,2.2,23.3,147.6,70.4,94.0,50.0,1134.0,2.8,3179.0,3.4,2024-08-24,False,False,True,False,True,False,True
758,5.17,0.27,96.47,93.71,90.75,0.35,6.4,2.6,26.7,122.8,64.1,115.0,56.0,1066.0,3.0,3114.0,2.6,2024-08-24,False,False,True,False,False,False,False
759,4.84,0.23,97.4,97.84,96.6,0.3,6.2,3.0,23.8,96.4,69.9,122.0,58.0,903.0,3.4,3271.0,2.6,2024-09-13,False,False,True,True,False,False,True
760,5.35,0.29,92.75,95.74,98.13,0.33,6.9,2.6,29.7,149.8,62.3,121.0,50.0,1016.0,3.1,3056.0,3.3,2024-08-01,False,True,False,False,False,False,True
761,5.37,0.22,90.54,99.39,94.29,0.29,6.4,2.5,26.3,138.0,69.0,119.0,51.0,1002.0,3.2,3718.0,3.3,2024-08-31,False,True,False,True,False,False,False
762,4.56,0.22,88.71,92.83,96.73,0.25,6.8,2.3,23.1,121.7,64.3,123.0,42.0,1033.0,3.3,3616.0,2.9,2024-09-29,True,False,True,True,False,False,False
763,4.92,0.27,97.65,98.93,93.42,0.35,6.0,2.0,28.2,102.0,61.2,84.0,49.0,1119.0,3.1,3238.0,3.3,2024-09-11,False,False,False,False,False,False,True
764,5.43,0.28,89.2,99.82,97.09,0.26,6.0,2.2,27.3,101.0,70.2,76.0,58.0,1003.0,3.4,3945.0,2.5,2024-08-27,True,True,False,False,True,False,False
765,4.96,0.2,96.81,95.18,90.75,0.26,6.4,2.9,26.9,142.1,67.3,73.0,59.0,905.0,3.4,3369.0,2.5,2024-08-24,True,False,True,True,False,False,True
766,5.19,0.3,97.55,91.61,91.81,0.31,6.6,2.7,21.8,147.5,72.8,121.0,51.0,1024.0,3.5,3582.0,3.8,2024-08-12,False,False,False,False,False,False,False
767,5.45,0.27,92.14,90.04,90.4,0.27,6.2,2.3,23.0,111.6,68.4,76.0,41.0,1102.0,3.0,3444.0,3.5,2024-08-05,False,False,False,True,False,True,False
768,5.33,0.24,93.33,99.54,98.4,0.29,6.6,2.2,25.6,148.9,70.4,126.0,48.0,1200.0,3.1,3042.0,3.4,2024-08-06,True,False,True,False,True,True,False
769,4.77,0.2,95.67,92.76,97.97,0.28,6.2,3.0,23.6,126.1,72.2,104.0,58.0,1102.0,2.9,3862.0,2.8,2024-08-19,True,True,False,False,True,False,False
770,5.04,0.3,93.13,98.17,96.54,0.33,6.9,2.3,21.7,119.0,74.0,84.0,40.0,1003.0,3.5,3695.0,3.1,2024-08-30,True,False,False,False,False,False,False
771,4.69,0.24,87.21,91.06,99.07,0.35,6.2,2.1,23.3,117.7,64.1,88.0,44.0,1132.0,3.2,3635.0,3.1,2024-09-16,True,False,False,False,True,False,False
772,5.41,0.3,87.26,92.23,95.26,0.26,6.4,2.6,25.2,109.9,70.8,128.0,44.0,1096.0,2.5,3066.0,3.3,2024-08-02,False,True,False,True,False,True,False
773,4.6,0.2,87.23,95.65,97.03,0.27,6.7,2.2,26.1,114.7,73.1,130.0,59.0,901.0,3.4,3066.0,3.9,2024-09-23,False,False,False,False,True,False,True
774,4.78,0.24,86.19,91.12,97.27,0.34,6.6,2.7,27.6,105.8,60.9,70.0,47.0,972.0,2.6,3180.0,2.7,2024-08-25,False,False,True,True,False,False,True
775,5.41,0.21,91.99,95.93,95.43,0.26,6.3,2.1,24.0,101.3,71.2,112.0,51.0,1030.0,2.9,3842.0,2.8,2024-08-16,True,True,False,True,False,False,True
776,5.23,0.28,90.45,92.97,94.71,0.26,6.0,2.1,21.9,120.3,77.0,84.0,59.0,1186.0,3.5,3838.0,3.0,2024-09-15,True,False,True,True,False,False,False
777,4.57,0.26,92.26,98.5,99.96,0.3,6.3,2.2,20.0,120.5,71.1,119.0,50.0,1175.0,3.1,3840.0,2.7,2024-09-27,True,True,False,True,False,False,False
778,5.36,0.27,87.21,91.9,99.27,0.25,6.5,2.3,26.7,140.4,67.2,96.0,60.0,1135.0,3.4,3439.0,2.9,2024-09-17,True,False,False,False,True,True,False
779,4.91,0.27,86.42,92.7,90.47,0.29,6.8,2.0,26.8,145.9,64.7,112.0,60.0,1189.0,2.7,3100.0,2.7,2024-08-09,False,False,False,True,False,False,True
780,5.2,0.27,93.77,93.36,91.7,0.31,6.5,2.7,24.4,110.3,65.9,83.0,45.0,928.0,2.8,3037.0,2.8,2024-08-04,True,True,False,False,False,False,True
781,5.25,0.23,93.69,97.17,95.81,0.35,6.0,2.7,29.6,141.7,63.4,90.0,43.0,1080.0,3.2,3317.0,3.3,2024-08-19,True,False,False,True,False,False,False
782,5.19,0.24,96.1,97.72,90.65,0.31,6.2,2.6,29.6,142.7,68.1,87.0,45.0,1060.0,2.6,3549.0,2.5,2024-09-23,True,False,True,False,True,False,True
783,4.82,0.22,97.63,97.27,93.5,0.26,6.5,2.2,25.4,140.1,72.3,108.0,51.0,1178.0,3.4,3513.0,3.0,2024-08-15,True,False,True,False,True,True,False
784,4.96,0.22,93.27,95.0,91.03,0.27,6.5,2.9,25.7,130.9,66.8,104.0,49.0,1098.0,2.6,3493.0,2.9,2024-08-07,False,True,False,True,False,False,True
785,4.83,0.3,87.38,93.11,95.1,0.34,6.4,2.7,28.6,108.6,67.9,91.0,57.0,913.0,2.8,3679.0,3.3,2024-08-30,False,True,False,True,False,True,False
786,4.94,0.25,87.57,94.31,95.02,0.34,6.3,2.9,26.4,91.2,74.5,72.0,60.0,1162.0,2.8,3257.0,3.1,2024-08-23,True,False,True,True,False,False,True
787,4.86,0.24,89.14,96.21,91.64,0.33,6.8,2.5,28.5,104.8,60.4,107.0,49.0,1070.0,3.4,3970.0,3.5,2024-08-17,False,False,True,False,True,True,False
788,5.26,0.21,87.09,97.33,94.31,0.29,6.3,2.6,21.9,127.6,63.5,74.0,47.0,969.0,3.4,3055.0,2.8,2024-08-20,False,True,False,True,False,False,True
789,5.05,0.25,85.6,90.07,99.88,0.32,6.4,2.5,22.7,110.7,73.0,123.0,44.0,1152.0,2.6,3215.0,2.6,2024-08-06,False,True,False,False,True,False,False
790,4.64,0.29,90.97,90.78,99.6,0.34,6.8,2.9,22.2,140.2,73.8,122.0,56.0,1004.0,3.3,3262.0,3.0,2024-08-04,False,False,True,False,True,False,True
791,4.61,0.29,88.78,95.21,93.91,0.35,6.3,2.8,28.6,116.1,67.6,115.0,58.0,1126.0,2.7,3888.0,3.1,2024-09-30,True,False,True,True,False,False,False
792,5.08,0.28,87.45,97.85,95.96,0.34,6.2,2.4,28.3,91.2,62.2,129.0,46.0,1193.0,2.7,3361.0,3.6,2024-09-05,True,False,True,False,False,False,True
793,5.16,0.26,91.89,98.43,92.35,0.29,6.2,2.6,22.5,110.0,69.4,72.0,42.0,1106.0,2.9,3865.0,3.5,2024-09-21,False,True,False,False,True,False,False
794,4.51,0.26,86.22,97.81,99.92,0.3,6.7,2.2,24.4,141.4,63.3,86.0,49.0,1114.0,2.9,3928.0,2.6,2024-09-23,False,True,False,True,False,False,False
795,4.87,0.27,87.94,96.56,91.64,0.26,6.1,2.9,25.5,137.8,66.7,106.0,50.0,1184.0,3.2,3731.0,2.6,2024-08-24,False,True,False,True,False,True,False
796,5.05,0.25,97.06,92.57,92.7,0.29,6.2,2.1,28.6,123.5,77.2,120.0,46.0,1064.0,2.6,3915.0,3.1,2024-09-28,False,False,False,False,False,True,False
797,4.89,0.23,90.99,92.52,93.75,0.33,6.8,2.3,24.7,142.4,61.1,123.0,44.0,1104.0,3.1,3553.0,3.8,2024-09-27,False,True,False,True,False,False,False
798,4.6,0.23,92.0,98.11,92.16,0.33,6.4,2.2,27.6,95.5,70.3,74.0,47.0,1080.0,3.1,3405.0,3.1,2024-08-08,True,True,False,True,False,True,False
799,4.73,0.25,97.39,98.5,91.45,0.25,6.9,2.5,25.4,136.8,66.3,99.0,59.0,1102.0,2.7,3133.0,2.8,2024-09-29,False,False,True,True,False,False,False
800,5.27,0.23,85.28,99.44,91.7,0.25,6.2,2.2,24.2,145.2,77.6,97.0,48.0,1067.0,2.7,3052.0,3.9,2024-08-02,True,False,False,False,True,True,False
801,4.69,0.22,91.14,94.92,90.18,0.26,6.4,2.7,22.3,115.4,71.1,123.0,47.0,940.0,3.0,3747.0,2.7,2024-08-23,True,False,False,False,True,False,False
802,4.92,0.2,85.44,94.83,92.98,0.33,6.6,2.5,24.1,119.8,60.8,124.0,60.0,954.0,2.6,3144.0,3.5,2024-08-29,False,True,False,False,True,True,False
803,5.16,0.28,94.77,94.5,96.13,0.32,6.5,2.5,26.5,123.4,72.9,107.0,54.0,1093.0,3.0,3682.0,3.2,2024-09-09,False,True,False,False,False,False,True
804,4.74,0.2,92.28,95.91,99.72,0.29,6.4,2.2,20.7,136.4,65.0,107.0,54.0,1041.0,3.4,3444.0,2.9,2024-08-27,False,False,False,False,True,True,False
805,5.4,0.29,87.13,90.26,90.9,0.28,7.0,2.6,23.7,143.3,69.1,89.0,59.0,1155.0,3.3,3512.0,3.7,2024-08-25,True,True,False,True,False,True,False
806,4.68,0.26,97.79,92.91,97.94,0.3,6.0,2.8,21.7,127.9,61.7,127.0,46.0,968.0,2.6,3946.0,3.6,2024-09-26,False,False,True,True,False,False,True
807,5.24,0.25,91.17,91.1,95.6,0.27,7.0,2.8,24.1,99.1,75.7,77.0,44.0,963.0,3.1,3787.0,3.0,2024-08-25,False,False,False,False,False,False,False
808,4.58,0.25,94.73,92.22,92.2,0.34,7.0,3.0,28.1,101.3,64.2,90.0,46.0,1187.0,3.3,3724.0,2.8,2024-08-23,True,False,True,False,False,True,False
809,5.41,0.28,87.13,98.71,92.72,0.26,6.7,2.7,20.9,109.1,79.9,111.0,55.0,964.0,2.6,3277.0,2.9,2024-08-02,True,False,True,False,True,False,False
810,4.73,0.22,92.47,93.28,98.2,0.27,6.5,2.0,24.8,93.4,79.6,117.0,50.0,926.0,3.1,3759.0,2.8,2024-09-27,True,False,False,True,False,False,False
811,5.07,0.28,94.99,98.03,98.79,0.34,6.4,2.6,27.9,131.8,79.9,71.0,47.0,984.0,2.8,3223.0,3.6,2024-08-23,True,True,False,False,True,False,True
812,4.58,0.27,94.01,92.51,92.53,0.31,6.8,2.9,28.5,147.9,71.6,125.0,56.0,1168.0,2.5,3966.0,3.2,2024-09-12,False,True,False,True,False,False,False
813,5.3,0.21,90.15,92.71,92.92,0.26,6.8,2.0,23.1,100.5,71.8,85.0,45.0,1047.0,3.2,3121.0,2.8,2024-08-04,False,False,True,False,False,False,True
814,4.75,0.3,90.16,95.99,92.42,0.3,6.1,2.0,24.7,113.9,62.7,111.0,60.0,1019.0,3.1,3963.0,3.7,2024-09-29,False,False,False,False,True,True,False
815,4.96,0.27,86.67,95.12,92.79,0.27,6.4,2.1,27.0,117.4,70.6,79.0,43.0,1075.0,3.5,3096.0,2.9,2024-08-21,False,True,False,True,False,False,True
816,5.37,0.21,96.39,95.24,94.08,0.28,6.3,2.3,28.8,133.4,73.4,118.0,45.0,1085.0,3.0,3782.0,3.0,2024-09-14,True,False,False,True,False,False,True
817,5.14,0.29,90.23,90.67,95.16,0.28,6.7,3.0,24.9,118.0,73.1,76.0,45.0,1176.0,3.2,3013.0,2.8,2024-09-06,True,False,False,False,False,False,False
818,5.18,0.28,95.92,92.92,99.31,0.31,6.7,2.6,21.2,147.8,62.5,85.0,56.0,1086.0,3.3,3516.0,3.1,2024-08-12,False,False,True,False,False,True,False
819,5.42,0.2,96.13,92.31,98.49,0.26,6.6,2.9,24.7,134.8,76.1,114.0,59.0,1034.0,2.7,3048.0,2.9,2024-08-15,True,True,False,True,False,False,False
820,4.64,0.26,87.4,90.39,90.36,0.33,6.6,2.4,28.9,94.2,79.6,107.0,44.0,1104.0,3.3,3429.0,3.8,2024-08-01,False,True,False,False,False,True,False
821,4.65,0.23,86.22,92.11,92.39,0.34,6.1,2.4,25.3,143.9,80.0,115.0,59.0,1136.0,3.5,3707.0,2.6,2024-08-22,True,False,False,True,False,False,False
822,4.9,0.26,89.56,92.73,95.77,0.34,6.0,2.8,27.2,147.8,78.6,116.0,50.0,961.0,3.0,3765.0,3.8,2024-08-10,False,False,True,True,False,False,False
823,5.29,0.22,92.8,93.32,90.09,0.27,6.1,2.8,22.6,107.1,79.2,93.0,40.0,985.0,2.6,3103.0,2.6,2024-08-05,False,True,False,False,False,True,False
824,5.09,0.22,89.7,98.62,94.24,0.34,6.5,2.4,27.5,94.4,61.8,109.0,50.0,1137.0,3.4,3388.0,3.4,2024-09-07,True,False,False,False,False,True,False
825,5.0,0.3,95.8,99.12,92.54,0.33,6.3,2.2,29.4,91.2,79.3,79.0,56.0,983.0,2.9,3217.0,3.4,2024-08-09,False,False,True,False,True,True,False
826,4.85,0.27,85.2,90.64,91.0,0.29,6.8,2.9,22.4,124.5,75.4,87.0,48.0,1057.0,2.6,3026.0,2.7,2024-09-01,False,False,False,False,True,False,True
827,5.13,0.21,87.47,93.38,90.78,0.27,6.9,2.0,26.5,113.1,73.5,105.0,44.0,1154.0,3.0,3823.0,3.1,2024-09-14,True,True,False,False,False,False,True
828,5.48,0.28,97.56,95.14,94.74,0.33,6.9,3.0,23.2,137.9,64.2,103.0,44.0,1004.0,3.4,3146.0,3.4,2024-09-22,True,True,False,False,False,False,True
829,5.09,0.21,89.24,95.63,91.87,0.33,7.0,2.2,21.9,117.3,75.0,87.0,40.0,1062.0,3.5,3391.0,3.1,2024-09-14,False,False,True,False,True,False,True
830,5.47,0.27,94.35,95.63,99.75,0.32,6.9,2.7,27.4,107.4,66.1,117.0,46.0,1069.0,2.7,3817.0,2.7,2024-08-01,True,True,False,True,False,False,True
831,5.33,0.26,87.43,95.42,92.82,0.28,6.4,2.1,29.9,91.9,73.2,92.0,53.0,1007.0,3.2,3729.0,3.5,2024-09-08,True,False,False,True,False,False,False
832,4.61,0.27,88.64,90.29,94.15,0.29,6.5,2.7,23.1,108.9,61.2,111.0,51.0,1005.0,3.2,3537.0,3.2,2024-09-06,True,False,False,True,False,False,True
833,5.01,0.26,93.58,92.89,91.41,0.27,6.6,2.9,24.1,100.2,75.1,120.0,58.0,1082.0,3.4,3015.0,2.7,2024-09-17,False,False,True,True,False,True,False
834,4.59,0.27,85.9,94.96,94.73,0.28,6.9,2.2,23.5,136.5,60.6,110.0,56.0,1180.0,3.4,3319.0,3.4,2024-08-11,False,True,False,False,True,True,False
835,4.58,0.23,86.22,93.15,98.75,0.28,6.6,2.4,24.6,148.2,65.9,108.0,48.0,918.0,3.0,3813.0,2.6,2024-09-16,False,False,False,False,False,False,True
836,4.57,0.22,94.94,97.24,95.65,0.3,6.9,2.8,28.1,138.8,72.9,97.0,57.0,1178.0,2.5,3052.0,3.9,2024-08-14,True,False,True,True,False,True,False
837,4.78,0.29,90.05,91.19,90.8,0.27,6.2,2.5,27.0,149.2,68.8,101.0,50.0,1062.0,3.0,3009.0,2.5,2024-08-17,False,False,False,True,False,True,False
838,4.6,0.21,94.16,92.05,98.95,0.34,7.0,2.9,22.7,120.6,63.5,118.0,58.0,1155.0,2.9,3759.0,2.6,2024-08-25,False,False,False,True,False,False,False
839,4.54,0.28,90.53,99.96,90.97,0.34,6.5,2.8,28.2,145.0,66.0,127.0,43.0,925.0,2.9,3828.0,3.2,2024-09-26,True,False,False,False,True,False,False
840,5.33,0.27,87.72,99.49,90.61,0.34,6.3,2.5,24.2,100.3,67.2,82.0,44.0,956.0,3.0,3798.0,3.4,2024-09-04,True,False,True,False,True,True,False
841,5.39,0.26,93.96,96.68,94.49,0.32,6.1,2.9,27.8,104.7,75.4,71.0,44.0,920.0,3.3,3756.0,3.7,2024-09-11,True,True,False,False,True,False,True
842,4.5,0.25,94.16,91.55,96.5,0.26,6.2,2.5,26.5,98.8,63.7,82.0,45.0,968.0,2.9,3654.0,3.2,2024-09-21,False,True,False,False,True,False,False
843,5.28,0.27,86.64,90.49,98.78,0.26,6.1,2.0,26.3,124.9,79.7,123.0,48.0,1011.0,2.8,3152.0,2.7,2024-08-17,False,False,True,True,False,True,False
844,4.63,0.21,88.13,93.07,99.62,0.31,7.0,2.4,24.6,109.5,63.7,79.0,59.0,1196.0,2.5,3150.0,3.1,2024-09-26,False,True,False,False,True,False,False
845,4.69,0.24,86.68,94.57,92.72,0.29,6.1,2.4,29.8,109.7,77.5,121.0,59.0,1137.0,3.2,3857.0,2.6,2024-09-05,True,True,False,False,False,False,False
846,4.96,0.3,95.0,99.62,97.8,0.34,6.7,2.8,25.2,145.5,76.5,121.0,53.0,991.0,2.5,3936.0,3.4,2024-09-27,False,False,True,False,False,False,True
847,4.8,0.21,95.78,98.37,98.15,0.31,6.4,2.3,20.1,140.0,61.7,108.0,50.0,1058.0,3.4,3032.0,3.7,2024-09-30,True,False,False,True,False,True,False
848,4.55,0.2,90.59,90.63,97.89,0.3,6.0,2.0,26.1,138.4,68.8,103.0,56.0,1083.0,2.7,3613.0,3.4,2024-08-04,False,False,False,False,True,False,False
849,5.23,0.26,97.6,91.97,99.51,0.3,6.7,2.1,23.8,136.2,74.1,72.0,51.0,926.0,3.5,3897.0,2.5,2024-08-27,False,False,True,True,False,False,False
850,5.36,0.29,89.6,97.2,94.42,0.32,6.3,2.3,24.2,98.7,76.6,91.0,48.0,1168.0,3.0,3544.0,3.9,2024-08-16,True,False,False,False,True,True,False
851,5.39,0.22,91.15,99.71,93.72,0.29,6.2,2.1,27.4,136.2,79.4,116.0,45.0,912.0,3.5,3340.0,3.0,2024-09-05,False,True,False,False,True,False,True
852,5.41,0.26,87.79,98.89,99.93,0.26,6.9,2.4,25.2,144.9,79.5,86.0,44.0,924.0,3.1,3014.0,3.1,2024-08-01,True,True,False,True,False,True,False
853,4.57,0.24,85.52,98.35,92.1,0.28,6.9,2.7,22.2,94.3,74.3,93.0,55.0,1034.0,2.8,3451.0,3.6,2024-09-10,True,True,False,False,True,False,True
854,5.4,0.2,91.81,90.33,94.68,0.34,6.4,2.9,26.3,146.0,75.1,76.0,45.0,1018.0,2.7,3495.0,3.2,2024-08-14,True,True,False,True,False,False,False
855,5.46,0.24,95.21,99.42,98.77,0.27,6.5,2.3,24.0,111.6,76.5,97.0,50.0,1195.0,2.6,3488.0,3.7,2024-08-31,False,False,False,False,True,False,False
856,4.65,0.26,88.11,98.67,93.27,0.28,6.6,2.2,22.8,115.0,67.1,101.0,52.0,1070.0,3.2,3308.0,2.7,2024-09-01,False,False,True,False,True,True,False
857,5.26,0.29,88.34,94.07,94.99,0.3,6.7,2.0,27.2,93.7,69.4,120.0,49.0,945.0,3.5,3889.0,3.7,2024-08-25,True,True,False,False,False,False,True
858,4.91,0.22,97.24,95.32,98.52,0.28,6.3,3.0,25.2,98.4,64.4,99.0,41.0,1039.0,2.9,3779.0,3.0,2024-08-12,False,False,True,False,True,True,False
859,5.48,0.22,92.68,90.9,97.34,0.35,6.8,2.6,24.8,140.1,78.7,129.0,48.0,1197.0,2.7,3254.0,2.6,2024-08-30,True,True,False,False,True,True,False
860,4.77,0.28,96.09,97.79,96.31,0.3,6.7,2.4,28.4,130.6,74.0,102.0,58.0,976.0,2.9,3778.0,3.2,2024-08-04,True,True,False,False,True,False,True
861,5.39,0.23,89.8,98.89,94.64,0.3,6.3,2.3,26.6,97.2,77.6,117.0,44.0,1108.0,3.1,3185.0,2.9,2024-08-06,False,False,False,False,False,False,False
862,4.91,0.27,93.3,95.32,97.68,0.33,6.6,2.8,23.3,142.9,72.3,119.0,51.0,966.0,3.0,3371.0,3.5,2024-08-15,True,False,False,False,True,False,True
863,4.98,0.28,93.81,96.85,92.17,0.35,6.8,2.8,23.3,122.1,62.7,102.0,43.0,1066.0,3.1,3390.0,3.2,2024-09-04,False,False,True,False,False,True,False
864,5.38,0.21,95.29,91.71,90.37,0.27,6.8,2.4,28.7,121.5,60.4,113.0,42.0,1137.0,2.7,3345.0,3.6,2024-08-20,True,False,False,True,False,True,False
865,5.45,0.24,95.78,91.91,98.07,0.32,6.2,2.3,21.3,113.0,64.1,109.0,60.0,904.0,3.0,3574.0,3.9,2024-09-02,False,False,True,False,False,False,False
866,5.01,0.25,91.13,92.69,90.56,0.29,6.1,2.6,23.1,122.0,62.7,126.0,58.0,957.0,2.8,3613.0,2.6,2024-09-30,False,True,False,False,True,False,False
867,4.85,0.23,96.9,98.53,95.8,0.3,6.9,2.9,29.7,97.5,63.2,111.0,51.0,906.0,2.6,3888.0,3.8,2024-08-03,False,True,False,True,False,False,False
868,4.86,0.29,92.72,98.06,94.27,0.26,6.4,2.5,25.5,96.3,79.8,85.0,44.0,1058.0,3.0,3440.0,3.7,2024-08-13,True,True,False,False,False,True,False
869,5.02,0.26,94.41,90.25,95.71,0.34,6.0,2.4,29.3,111.2,69.2,129.0,44.0,920.0,3.4,3868.0,3.2,2024-09-28,False,False,False,False,True,True,False
870,5.01,0.28,94.6,92.65,90.17,0.3,6.9,2.9,29.6,142.8,71.6,97.0,55.0,1122.0,3.0,3087.0,3.9,2024-08-26,False,True,False,False,True,False,True
871,4.96,0.24,93.18,96.74,92.11,0.33,6.3,2.2,24.1,133.8,79.3,119.0,59.0,942.0,2.6,3558.0,2.9,2024-09-28,True,False,True,False,False,True,False
872,5.33,0.27,97.62,92.55,94.86,0.3,6.2,2.6,24.4,116.8,67.3,71.0,50.0,1001.0,2.5,3308.0,2.9,2024-09-03,False,False,False,False,False,False,True
873,4.89,0.21,91.6,96.92,96.3,0.33,6.5,2.5,28.1,115.7,74.0,96.0,48.0,1128.0,2.7,3339.0,2.8,2024-08-10,True,True,False,False,True,False,False
874,4.86,0.22,92.53,97.98,97.87,0.29,7.0,2.6,24.0,140.1,74.6,115.0,44.0,1040.0,3.4,3504.0,3.5,2024-09-20,False,True,False,False,False,False,False
875,5.09,0.28,88.7,95.75,91.23,0.32,6.7,2.0,26.8,114.9,62.5,95.0,44.0,1025.0,2.9,3738.0,3.7,2024-08-17,True,False,False,False,True,True,False
876,5.11,0.2,97.1,96.86,90.34,0.33,6.2,2.6,24.7,115.2,77.8,96.0,42.0,1184.0,3.4,3684.0,3.2,2024-09-08,True,False,False,False,True,False,True
877,4.59,0.28,85.98,90.69,95.37,0.27,6.0,2.4,21.4,99.6,61.5,82.0,54.0,1143.0,3.0,3507.0,2.5,2024-08-26,True,True,False,True,False,True,False
878,4.57,0.23,92.07,97.4,96.05,0.29,6.1,2.8,23.6,134.2,70.3,114.0,58.0,1176.0,3.0,3512.0,2.9,2024-09-14,False,False,False,False,False,False,True
879,5.44,0.25,86.66,94.33,91.27,0.3,6.6,2.3,20.7,146.6,75.5,120.0,47.0,1128.0,3.0,3201.0,2.7,2024-09-14,True,True,False,False,True,True,False
880,4.85,0.21,97.98,90.49,94.41,0.3,6.3,2.6,21.5,137.0,66.6,105.0,54.0,1167.0,3.3,3608.0,3.1,2024-09-28,False,True,False,False,False,True,False
881,5.0,0.28,96.41,91.04,93.85,0.33,6.4,2.3,24.1,126.2,80.0,100.0,44.0,949.0,2.5,3559.0,3.3,2024-09-22,True,False,True,True,False,True,False
882,4.71,0.27,94.63,92.59,93.44,0.35,6.4,2.8,24.5,137.6,75.4,110.0,57.0,1182.0,3.1,3237.0,3.1,2024-09-24,True,False,True,False,True,True,False
883,5.26,0.27,87.31,90.51,96.83,0.28,6.5,2.7,25.6,95.0,63.7,83.0,45.0,1070.0,3.0,3203.0,2.6,2024-09-17,False,True,False,True,False,True,False
884,4.67,0.3,91.09,98.67,98.49,0.3,6.7,2.2,26.9,106.3,76.6,75.0,55.0,930.0,3.4,3304.0,3.5,2024-08-27,True,False,True,False,True,False,True
885,4.99,0.24,93.39,99.48,90.41,0.34,6.6,2.8,23.8,118.3,77.4,95.0,51.0,906.0,2.7,3642.0,3.6,2024-09-28,False,True,False,False,True,False,False
